danceability_avg,energy_avg,loudness_avg,speechiness_avg,acousticness_avg,instrumentalness_avg,liveness_avg,valence_avg,tempo_avg,week
0.65705,0.6912199999999998,-5.919779999999999,0.104749,0.15529837,0.0021320443999999,0.174747,0.4821530000000003,119.76018999999998,2016-02-13
0.661,0.6845099999999996,-5.889809999999999,0.1038529999999999,0.1545991,0.0021335818,0.1632969999999999,0.4749840000000002,118.28811,2016-02-20
0.6576899999999999,0.6858199999999998,-5.82533,0.097609,0.1561299699999999,0.0050120612,0.157323,0.4740240000000002,119.61801999999996,2016-02-27
0.6498900000000002,0.6717199999999997,-6.000900000000001,0.1064309999999999,0.1664252699999999,0.0049730973999999,0.152447,0.4816510000000001,120.04224999999995,2016-03-05
0.6501400000000003,0.6548349999999996,-6.12139,0.1088949999999999,0.1752503699999999,0.0038698192999999,0.151689,0.4645810000000001,120.04996,2016-03-12
0.6483700000000002,0.6445549999999999,-6.164360000000003,0.1073779999999999,0.19602707,0.0038991417999999,0.141979,0.4601810000000002,119.49178000000002,2016-03-19
0.6390900000000003,0.6505049999999999,-6.204260000000002,0.1137359999999999,0.1884754699999999,0.0037512648999999,0.150518,0.4618610000000002,120.78145000000002,2016-03-26
0.6376800000000002,0.6570349999999998,-6.102290000000004,0.1031399999999999,0.17743617,0.0037597396999999,0.151839,0.4717810000000002,120.69222000000002,2016-04-02
0.6423800000000002,0.6500349999999999,-6.124650000000004,0.1040369999999999,0.17932117,0.0037576582999999,0.154388,0.4698310000000002,121.31056000000004,2016-04-09
0.64783,0.642275,-6.235450000000002,0.1103789999999999,0.17818297,0.0035839827999999,0.1617719999999999,0.4601110000000001,120.04546000000003,2016-04-16
0.6364300000000002,0.6319550000000002,-6.2392600000000025,0.1145649999999999,0.1948361699999999,0.0036829889999999,0.169618,0.4475350000000002,117.14162,2016-04-23
0.6415500000000002,0.633275,-6.230400000000002,0.116335,0.1845513699999999,0.0035849941999999,0.172565,0.461435,118.07258,2016-04-30
0.6408300000000001,0.6369250000000001,-6.34087,0.1147379999999999,0.1833529699999999,0.0031330197999999,0.1827089999999999,0.4562959999999998,119.51057,2016-05-07
0.63219,0.615395,-6.89999,0.120986,0.19678367,0.0108411443999999,0.191553,0.4564289999999998,120.93531000000006,2016-05-14
0.6353900000000001,0.602695,-6.983439999999999,0.134223,0.1923753099999999,0.0113889899,0.19197,0.4246099999999999,118.56477,2016-05-21
0.6498500000000001,0.625715,-6.596200000000001,0.1218139999999999,0.1714429099999999,0.0042750523999999,0.172663,0.4528029999999999,119.65747999999996,2016-05-28
0.6471399999999999,0.6121450000000002,-6.7522100000000025,0.1278169999999999,0.1861032099999999,0.0042777190999999,0.17267,0.448933,119.38700999999996,2016-06-04
0.6324000000000001,0.6111650000000001,-6.669990000000001,0.1221759999999999,0.2015932099999999,0.0043103055999999,0.169041,0.4508560000000001,122.05641999999996,2016-06-11
